gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tb927.4.1800,726.4772815557438,0.5871114413501632,0.12006580983200972,4.889913641290732,1.0088022543931413e-06,4.895378964892109e-06
Tb927.4.1820,1746.7283383275735,1.127300381554893,0.10054757261960781,11.211612097486455,3.576198284915083e-29,1.2924408432019957e-27
Tb927.4.1830,731.7703362302514,0.729130033749036,0.10954980828706941,6.655694292393372,2.8196579478735035e-11,2.4776710520197826e-10
Tb927.4.1900,1248.8945322310258,0.6125249466308039,0.10836595968279261,5.652374125821233,1.582466797558715e-08,9.811716699416117e-08
Tb927.4.2090,35.76782852282468,4.077784021642633,0.5641544594648024,7.228133985701564,4.896754999134335e-13,5.156582815414933e-12
Tb927.4.2265,204.2257805408193,0.6970169191582782,0.1701348674526153,4.096849338378015,4.1881128024823186e-05,0.00015729555887365862
Tb927.4.2310,2804.5254421191094,0.6881296687804135,0.09805492493775099,7.017798129132876,2.253918688166711e-12,2.2129383483818617e-11
Tb927.4.2380,1868.6205877774894,0.6248388103184159,0.08446883950224679,7.397269975536907,1.390127450825756e-13,1.5297990240840785e-12
Tb927.4.2410,1304.075013432294,0.7652796579042673,0.11186626861622757,6.84102247594995,7.862991735041373e-12,7.288569584337753e-11
Tb927.4.2560,75.2002968554465,0.5972602937318845,0.26017855156314335,2.295578517689357,0.021699992235126045,0.04579630263118625
Tb927.4.2580,158.24819128008602,0.7384656215387251,0.1964951293902038,3.7581879196214873,0.00017114832812090082,0.0005778355767309803
Tb927.4.2630,2086.42449484091,1.1668662639451168,0.11232491321549327,10.388312178853015,2.802687385889326e-25,8.034370506216069e-24
Tb927.4.2650,1739.8367248099203,0.6602589337851144,0.09143743212442497,7.2208822846933876,5.165135080706353e-13,5.4207654948701255e-12
Tb927.4.2660,458.5864394704816,0.8134756496642565,0.1251764096682839,6.49863382261848,8.10526772996848e-11,6.709601308016688e-10
Tb927.4.2760,2356.3457472767527,0.6475441244652547,0.1074982153475688,6.02376627715708,1.7040439224159162e-09,1.2054196459557523e-08
Tb927.4.2790,1721.4770543275054,0.6774355719462026,0.1050782546230416,6.446962545927693,1.1411397323430805e-10,9.26477782692529e-10
Tb927.4.2830,694.3474428944005,1.3139962025409329,0.12437018989106285,10.565202189462571,4.3203665161205395e-26,1.3156578426795925e-24
Tb927.4.300,831.2567481039383,1.023626943719422,0.1302789046632555,7.857196423053216,3.9282658962133195e-15,4.9912084328357466e-14
Tb927.4.3340,781.6431277816619,0.8555241708489209,0.10926091659355336,7.830102451285848,4.8747257001279795e-15,6.151691888965852e-14
Tb927.4.3500,1393.3493895447082,0.9557425168674976,0.11408378444882135,8.377549197592137,5.4041178471455614e-17,7.992587032529933e-16
Tb927.4.3660,1700.5176683543202,0.6603243474194627,0.08837983259721216,7.471436955859224,7.932377094745276e-14,8.984868104389526e-13
Tb927.4.370,229.77189247389094,1.0198758598671338,0.17012261923329608,5.9949456719128955,2.0355348146821086e-09,1.423648144485499e-08
Tb927.4.3830,537.6829487404492,0.5852001858290752,0.1235571268442021,4.736272206838999,2.176851631181531e-06,1.0039025794644517e-05
Tb927.4.3840,1522.2860365820654,0.8893443568795448,0.11940849436729133,7.447915339623915,9.48266366942579e-14,1.068871118466344e-12
Tb927.4.3850,1722.4405705050995,0.9942091066241758,0.0908557881352082,10.942716221278394,7.200960415560094e-28,2.3972229512445214e-26
Tb927.4.3940,2969.739830905091,1.3948576117899516,0.1286235904193747,10.84449289000599,2.1180718652643176e-27,6.902684731429818e-26
Tb927.4.4030,1160.7528854943882,0.9479128954055818,0.14470125200948986,6.550827185264543,5.7219244381028006e-11,4.840185262395156e-10
Tb927.4.4410,354.73490217934585,0.6548009820559474,0.1389550755900769,4.712321441122718,2.4491065288203852e-06,1.1216618066905196e-05
Tb927.4.4550,2660.6181248456573,0.9629915607909665,0.09379100977168232,10.267418627171192,9.881327911610811e-25,2.660225322986702e-23
Tb927.4.4570,5421.294611826169,0.9449622682347871,0.09267251914684181,10.196790558131607,2.0493286493802625e-24,5.422838887590848e-23
Tb927.4.4650,1019.0675582986836,0.6744693208223091,0.11472599786062021,5.878957981622589,4.128571453116063e-09,2.7726805246957334e-08
Tb927.4.4730,6426.014752431496,0.9213451384851477,0.1166986219827743,7.895081559927468,2.9012545073230166e-15,3.7374274429980826e-14
Tb927.4.4815,1154.0319769712762,1.1674068326284477,0.10257989184574971,11.380464646851914,5.232022581865107e-30,1.9915994155886522e-28
Tb927.4.4940,4240.952012948044,1.2039481211737655,0.08969676244041408,13.422425608433226,4.468444715985916e-41,3.07428996459831e-39
Tb927.4.4950,458.37863538578546,1.112680693505754,0.14208074896495287,7.831326211408272,4.827503056138129e-15,6.10038753543006e-14
Tb927.4.4960,1425.5699127375403,0.9692392807321529,0.09767312233367309,9.923295760127502,3.2968645669819694e-23,8.037080865650533e-22
