gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PBANKA_1364700,18740.74901349321,1.8431839176718192,0.14349379680906424,12.845042494236857,9.170156176503399e-38,5.302204908346796e-37
PBANKA_1365721,65.4410807372091,1.615527697150905,0.4633883114261785,3.486336744616554,0.0004896841684308032,0.0007316825582883023
PBANKA_1400051,344.11416355505327,1.504637532922494,0.2296986079664199,6.550486074963327,5.7350104562161925e-11,1.263912796903149e-10
PBANKA_1400091,2353.715145972113,3.1558930711288244,0.1444741726204756,21.84399477004899,8.865468963242834e-106,2.073713785674892e-104
PBANKA_1400096,14.311953782681705,2.8339159897166626,0.9996345850767253,2.8349519234562597,0.004583258237951213,0.0062995317554746105
PBANKA_1400600,195222.0203440618,1.9017172096771773,0.12375767957442492,15.366458196507555,2.747857910656502e-53,2.4130506498700274e-52
PBANKA_1400800,4894.389008928399,3.0279425440002607,0.15615334746311646,19.39082698637289,9.224183190071722e-84,1.5665889998715868e-82
PBANKA_1400900,885.6471747218906,2.399275049025173,0.978438627781199,2.452146696687557,0.014200675548339769,0.01868013199687026
PBANKA_1402500,9070.819171057696,1.0836677451715806,0.09379767617546557,11.553247258966026,7.108294691190969e-31,3.38383760230053e-30
PBANKA_1403300,1707.0801651033664,3.0383606293997105,0.29564180724022304,10.277168367229258,8.931307292430503e-25,3.46610160835953e-24
PBANKA_1403500,6185.133220355415,1.4768367979993888,0.14603362626866592,10.112991341339239,4.83839720285269e-24,1.8321112587108128e-23
PBANKA_1404300,49.20450286868132,1.775364606083279,0.7978379780158142,2.2252194743831675,0.026066508128315343,0.03328492576384882
PBANKA_1404500,1201.9973958548117,5.2820902817220325,0.2083478741851902,25.352263863403,8.484427992411173e-142,3.358528188380607e-140
PBANKA_1405000,1161.262785249752,3.046498552896535,0.3164449013402514,9.627263830112545,6.134106995147097e-22,2.1620626436319837e-21
PBANKA_1405600,3093.513634371267,1.0303135873964202,0.13246935555611136,7.7777504319480135,7.382552608655272e-15,1.9562623956817727e-14
PBANKA_1406000,428.92136276447565,3.739445587663908,0.24105248067231266,15.512993590583784,2.8335421616269136e-54,2.558141748023175e-53
PBANKA_1406200,15458.232429804344,1.1225865259449639,0.08399101150335153,13.365555502330972,9.611477469975992e-41,6.031788178109324e-40
PBANKA_1406400,5184.702687880228,6.266025421836252,0.943628696113293,6.640350646017178,3.129377884071751e-11,6.989487235865119e-11
PBANKA_1406500,3056.482904564092,4.450196411472431,0.18782454070167115,23.693370391576508,4.220236503063272e-124,1.357333565297725e-122
PBANKA_1407300,5209.557171175672,1.1429676494781076,0.11411810314696356,10.015655868431068,1.3009611704332954e-23,4.8618345555916763e-23
PBANKA_1408700,1583.9406663573848,7.149542108146808,0.33161688140600726,21.55964460504481,4.2989563658553837e-103,9.454029683201626e-102
PBANKA_1409200,26189.83372961455,6.384232196254208,0.1662239707030043,38.40741000984175,2.2250738585072014e-308,2.2250738585072014e-308
PBANKA_1409600,1988.6892843877847,3.7899318402250266,0.7656680280382964,4.949836876348539,7.42757090524058e-07,1.3364433523904904e-06
PBANKA_1410500,690.281799756196,3.262535254223565,0.24725092159174603,13.195240014557253,9.345673928835031e-40,5.711738484297515e-39
PBANKA_1410600,1648.1836833151376,2.851883863744952,0.14742728139697556,19.34434276153896,2.2748592797685354e-83,3.825629363950616e-82
PBANKA_1410950,373.2732657059152,3.0434399955535096,0.5119133183464374,5.945225268575374,2.7607692063019958e-09,5.637666006202409e-09
PBANKA_1411000,199.34094190103747,2.751038789435694,0.31636588612979577,8.695750427108385,3.445450076847365e-18,1.0566320676672551e-17
PBANKA_1411200,16260.191355740108,1.0703956636563134,0.08625190227132742,12.410110797198536,2.303338282054744e-35,1.2450607982619447e-34
PBANKA_1411500,221.24067112876898,1.853070121878008,0.266789347199679,6.9458175198092675,3.762748904654949e-12,8.722119758267734e-12
PBANKA_1411900,5507.937269747273,6.320838859994428,0.1719368803363644,36.76255407000996,7.326419766241798e-296,1.0189663815427107e-293
PBANKA_1412000,3649.3506407296604,6.133686294514446,0.6468241151892659,9.482773060679225,2.476135695433218e-21,8.574827919716918e-21
PBANKA_1413600,482.8471296025,3.2705336038247026,0.2192492483269304,14.916966095810249,2.55635051485133e-50,2.058682276905312e-49
PBANKA_1413800,4733.075631159554,5.207252668235057,0.21120670147337806,24.65477009919316,3.271203570245632e-134,1.177175774299582e-132
PBANKA_1414900,3763.651424786364,2.0815177279319794,0.15595602820546295,13.346824434318764,1.2360683910147756e-40,7.738209172946515e-40
PBANKA_1415200,2430.012204294793,1.4939074828526708,0.6378035492619643,2.342269002079636,0.019166894731368667,0.024844544153053694
PBANKA_1415600,13589.871503064991,1.3468670489142158,0.12802083538449402,10.520686299765776,6.936645936428688e-26,2.7952999208192665e-25
PBANKA_1416500,2760.1361797991544,6.08595256539358,0.27685557219464835,21.98240951825503,4.243328955936946e-107,1.0251723383686161e-105
PBANKA_1416800,939.006114765008,3.3689300762162424,0.2058080456410303,16.369282676598168,3.169272878406613e-60,3.2881206113468613e-59
PBANKA_1416900,4387.217726686216,4.165300478873413,0.5674991189851116,7.339747921234552,2.139965161657361e-13,5.261471916812604e-13
PBANKA_1417000,280.98641454621094,2.615209290122396,0.3153696517808448,8.292520460845564,1.1087358905333229e-16,3.1892425336414085e-16
PBANKA_1417200,12616.88323074498,4.0461216704853245,1.2957197621384067,3.122682688583648,0.0017921084509811317,0.0025539158373716155
PBANKA_1417900,20094.423056577503,1.6403127629843781,0.08865893144269146,18.50138205246321,2.0124663012960018e-76,2.993107394933302e-75
PBANKA_1418100,1817.4937354189979,1.8322264854399712,0.2887472900466018,6.345432662395766,2.2180119864789067e-10,4.777685091008981e-10
PBANKA_1419000,5327.026517672949,3.325349718330517,0.13665599630284508,24.333727083304616,8.620765340659873e-131,2.957497229535714e-129
PBANKA_1419400,391.3400386969881,2.2584532916579434,0.32116725009741737,7.0320161566065735,2.0357022316975465e-12,4.779071023866594e-12
PBANKA_1419800,16252.664377070234,5.043420589456097,0.1325264822976254,38.05594551381573,2.2250738585072014e-308,2.2250738585072014e-308
PBANKA_1419900,1218.2445586819392,3.304361791972494,0.2362617248261278,13.986022468955875,1.8973032877553547e-44,1.317614401995824e-43
PBANKA_1420100,438.9885697923343,3.368895973717081,0.44792855535055115,7.521056502148129,5.433535960125737e-14,1.3726546907612685e-13
